,dong,apt,addr_kr,exclusive_use_area,year_of_completion,floor,gu,transaction_real_price,predict,difference,ratio,ratio_Abs
12525,상계동,은빛1단지,상계동 1255 은빛1단지,59.95,1998,4,노원구,29000,29329.46194908353,-329.46194908352845,-0.011360756864949258,0.011360756864949258
12526,화곡동,신세계아파트1,화곡동 1008-30 신세계아파트1,84.98,1999,3,강서구,35000,46873.393587666724,-11873.393587666724,-0.3392398167904778,0.3392398167904778
12527,도봉동,한양수자인,도봉동 657 한양수자인,84.99,2010,3,도봉구,32500,33619.289025927974,-1119.2890259279739,-0.03443966233624535,0.03443966233624535
12528,쌍문동,한양1,쌍문동 388-33 한양1,66.33,1986,4,도봉구,32800,32822.09267674262,-22.092676742620824,-0.00067355721776283,0.00067355721776283
12529,용두동,래미안 허브리츠,용두동 792 래미안 허브리츠,59.9,2011,6,동대문구,56000,52610.1597444096,3389.840255590403,0.06053286170697148,0.06053286170697148
12530,장지동,송파파인타운13단지,장지동 857 송파파인타운13단지,84.76,2011,8,송파구,77000,73060.2095460995,3939.790453900496,0.05116610979091553,0.05116610979091553
12531,장안동,청명에버아트3차,장안동 372-8 청명에버아트3차,52.96,2017,10,동대문구,32700,32521.264739263628,178.73526073637186,0.005465910114262136,0.005465910114262136
12532,노량진동,건영(103동에서106동),노량진동 324 건영(103동에서106동),84.94,1997,14,동작구,54200,50616.11490713603,3583.885092863973,0.06612334119675227,0.06612334119675227
12533,상도동,상도 휴엔하임,상도동 363-164 상도 휴엔하임,14.7,2016,10,동작구,16400,16690.28965779788,-290.28965779787904,-0.017700588890114576,0.017700588890114576
12534,이촌동,한가람,이촌동 404 한가람,84.96,1998,11,용산구,96000,106411.08078148302,-10411.080781483019,-0.10844875814044812,0.10844875814044812
12535,도봉동,한신,도봉동 30-1 한신,84.94,1995,17,도봉구,32500,33593.583084019054,-1093.5830840190538,-0.03364871027750935,0.03364871027750935
12536,신림동,LIG 대학마을,신림동 1703-1 LIG 대학마을,84.82,1996,1,관악구,40400,39040.552450568626,1359.4475494313738,0.03364969181760826,0.03364969181760826
12537,독산동,금천현대,독산동 711-2 금천현대,84.83,2002,20,금천구,38400,37841.51734165436,558.4826583456379,0.014543819227750988,0.014543819227750988
12538,신길동,보라매경남아너스빌,신길동 4780 보라매경남아너스빌,84.79,2005,19,영등포구,58500,56131.64029921025,2368.359700789748,0.04048478121008116,0.04048478121008116
12539,대림동,현대2,대림동 785 현대2,84.74,1992,7,영등포구,40000,41591.420221373926,-1591.4202213739263,-0.039785505534348155,0.039785505534348155
12540,전농동,전농동삼성래미안,전농동 155 전농동삼성래미안,59.93,2000,1,동대문구,34000,35126.42975304484,-1126.4297530448384,-0.033130286854259956,0.033130286854259956
12541,공릉동,시영3차(라이프)아파트,공릉동 715 시영3차(라이프)아파트,39.6,1994,12,노원구,20500,21100.189494268983,-600.1894942689833,-0.029277536305804062,0.029277536305804062
12542,전농동,전농우성,전농동 6 전농우성,59.78,1992,3,동대문구,30700,28794.11619385854,1905.8838061414608,0.06208090573750687,0.06208090573750687
12543,망우동,금호어울림(580),망우동 580 금호어울림(580),84.93,2006,7,중랑구,37200,38335.27907451565,-1135.2790745156526,-0.030518254691280985,0.030518254691280985
12544,돈암동,이수브라운스톤돈암,돈암동 636 이수브라운스톤돈암,59.99,2004,8,성북구,41500,43171.85725537586,-1671.8572553758568,-0.0402857169970086,0.0402857169970086
12545,불광동,북한산대창센시티,불광동 71-16 북한산대창센시티,84.72,2004,3,은평구,38000,39664.94597477532,-1664.9459747753208,-0.04381436775724529,0.04381436775724529
12546,신림동,신림현대,신림동 1694 신림현대,59.85,1993,7,관악구,34000,34216.71581857319,-216.7158185731896,-0.006373994663917341,0.006373994663917341
12547,월계동,사슴3,월계동 320-11 사슴3,49.5,1995,10,노원구,24900,23900.646973143994,999.3530268560062,0.040134659713092616,0.040134659713092616
12548,길음동,길음뉴타운6단지(래미안),길음동 1283 길음뉴타운6단지(래미안),59.37300000000001,2007,10,성북구,48600,50899.960613579424,-2299.960613579424,-0.04732429246048197,0.04732429246048197
12549,정릉동,정릉꿈에그린,정릉동 1037 정릉꿈에그린,84.56,2015,10,성북구,52000,50867.689086611674,1132.3109133883263,0.02177520987285243,0.02177520987285243
12550,면목동,늘푸른동아,면목동 715 늘푸른동아,59.65,2002,17,중랑구,32000,32177.90607258425,-177.90607258425007,-0.0055595647682578145,0.0055595647682578145
12551,신정동,푸른마을2,신정동 1281 푸른마을2,59.91,2001,6,양천구,32900,31909.495055399788,990.5049446002122,0.030106533270523168,0.030106533270523168
12552,둔촌동,둔촌주공3단지,둔촌동 174-1 둔촌주공3단지,96.75,1980,7,강동구,91000,93848.25647326783,-2848.2564732678293,-0.03129952168426186,0.03129952168426186
12553,구로동,다솜금호,구로동 43-4 다솜금호,84.35,1995,22,구로구,42000,41173.28441400011,826.7155859998893,0.01968370442856879,0.01968370442856879
12554,암사동,현대홈타운,암사동 400 현대홈타운,84.98,2004,15,강동구,59900,62380.883382049724,-2480.883382049724,-0.04141708484223245,0.04141708484223245
12555,독산동,독산주공14단지,독산동 1088 독산주공14단지,59.22,1990,12,금천구,30700,30065.38794344099,634.61205655901,0.020671402493778825,0.020671402493778825
12556,화곡동,강서힐스테이트,화곡동 1165 강서힐스테이트,84.99,2015,13,강서구,76000,77228.18050444667,-1228.1805044466746,-0.01616026979535098,0.01616026979535098
12557,공릉동,대아2차아파트,공릉동 492-1 대아2차아파트,84.87,2000,3,노원구,34000,40058.278804529305,-6058.2788045293055,-0.17818467072145017,0.17818467072145017
12558,개포동,개포주공 4단지,개포동 189 개포주공 4단지,42.55,1982,2,강남구,103000,96818.29598885197,6181.704011148031,0.0600165437975537,0.0600165437975537
12559,오류동,동부(336),오류동 336 동부(336),84.89,1998,11,구로구,36300,33637.924858199156,2662.075141800844,0.07333540335539515,0.07333540335539515
12560,가락동,가락(1차)쌍용아파트,가락동 140 가락(1차)쌍용아파트,84.69,1997,3,송파구,65000,63406.80607535328,1593.1939246467227,0.024510675763795734,0.024510675763795734
12561,화곡동,강서힐스테이트,화곡동 1165 강서힐스테이트,84.99,2015,16,강서구,78000,77225.264366566,774.7356334340002,0.009932508120948721,0.009932508120948721
12562,번동,오동공원현대,번동 760 오동공원현대,84.7848,2001,2,강북구,33500,35404.36242510286,-1904.3624251028596,-0.05684663955530924,0.05684663955530924
12563,상계동,동아불암,상계동 1285 동아불암,84.9,1999,17,노원구,37000,40480.74766017724,-3480.7476601772432,-0.09407426108587144,0.09407426108587144
12564,면목동,용마한신,면목동 1077-1 용마한신,35.44,1990,8,중랑구,21900,20588.775379376275,1311.224620623725,0.0598732703481153,0.0598732703481153
12565,암사동,프라이어팰리스,암사동 413 프라이어팰리스,84.988,2007,5,강동구,61000,66431.39649745272,-5431.396497452719,-0.08903928684348719,0.08903928684348719
12566,정릉동,정릉우성아파트 101~105동,정릉동 1020 정릉우성아파트 101~105동,84.96,2000,5,성북구,36500,37225.88001879286,-725.8800187928573,-0.019887123802544034,0.019887123802544034
12567,묵동,신안1,묵동 381 신안1,59.96,1999,3,중랑구,29000,29956.914593440335,-956.914593440335,-0.03299705494621845,0.03299705494621845
12568,등촌동,제일(코오롱),등촌동 642 제일(코오롱),84.83,1999,14,강서구,45000,45651.927571973334,-651.9275719733341,-0.014487279377185202,0.014487279377185202
12569,잠원동,월드메르디앙,잠원동 33-11 월드메르디앙,84.78,2002,1,서초구,75500,77691.42991566958,-2191.429915669578,-0.02902556179694805,0.02902556179694805
12570,항동,현대홈타운스위트,항동 233 현대홈타운스위트,84.9852,2004,5,구로구,41500,39758.02848676902,1741.9715132309793,0.04197521718628866,0.04197521718628866
12571,행당동,대림e-편한세상,행당동 347 대림e-편한세상,84.87,2000,12,성동구,58000,59206.56292998731,-1206.5629299873108,-0.020802809137712253,0.020802809137712253
12572,신길동,남서울,신길동 3002 남서울,42.98,1977,3,영등포구,30000,33892.140443069366,-3892.1404430693656,-0.12973801476897887,0.12973801476897887
12573,신도림동,미성,신도림동 290 미성,37.91,1989,6,구로구,24700,24446.228930701585,253.77106929841466,0.010274132360259702,0.010274132360259702
12574,응봉동,대림강변,응봉동 15 대림강변,59.76,2001,15,성동구,53300,53659.13034969025,-359.1303496902474,-0.006737905247471808,0.006737905247471808
12575,신월동,롯데캐슬,신월동 1063 롯데캐슬,84.984,2014,2,양천구,53100,49886.12180668592,3213.878193314078,0.0605250130567623,0.0605250130567623
12576,하계동,장미(시영6),하계동 273 장미(시영6),54.29,1989,3,노원구,27000,27401.446416271236,-401.44641627123565,-0.014868385787823542,0.014868385787823542
12577,방화동,대림e-편한세상,방화동 874 대림e-편한세상,84.67,2003,8,강서구,44800,44040.98602947533,759.0139705246693,0.016942276127782797,0.016942276127782797
12578,제기동,안암골벽산,제기동 153 안암골벽산,116.69,2003,13,동대문구,57500,52245.76646000747,5254.233539992529,0.09137797460856571,0.09137797460856571
12579,장지동,위례24단지(꿈에그린),장지동 901 위례24단지(꿈에그린),84.96,2013,5,송파구,89900,85076.22797308814,4823.772026911858,0.05365708595007629,0.05365708595007629
12580,방학동,우성아파트1,방학동 507 우성아파트1,72.06,1992,1,도봉구,27800,26150.43861827142,1649.5613817285812,0.059336740349948965,0.059336740349948965
12581,공릉동,비선아파트,공릉동 109 비선아파트,48.6,1999,14,노원구,27100,26284.268788330843,815.7312116691573,0.03010078271841909,0.03010078271841909
12582,고덕동,고덕 아이파크,고덕동 499 고덕 아이파크,84.98,2011,18,강동구,79000,77710.24183940048,1289.758160599522,0.016326052665816732,0.016326052665816732
12583,상도동,두산위브트레지움,상도동 535 두산위브트레지움,84.8032,2016,20,동작구,80000,81462.60889480021,-1462.6088948002143,-0.01828261118500268,0.01828261118500268
12584,여의도동,대교,여의도동 41 대교,95.5,1975,5,영등포구,83200,88645.19813264137,-5445.198132641366,-0.06544709294040103,0.06544709294040103
12585,봉천동,관악푸르지오,봉천동 1717 관악푸르지오,84.75,2004,21,관악구,52000,53687.09776723151,-1687.097767231513,-0.03244418783137525,0.03244418783137525
12586,행당동,행당한신,행당동 349 행당한신,84.95,2003,19,성동구,60000,61580.61463555081,-1580.61463555081,-0.026343577259180163,0.026343577259180163
12587,옥수동,삼성,옥수동 250 삼성,114.666,1999,2,성동구,78000,85023.46056771452,-7023.4605677145155,-0.0900443662527502,0.0900443662527502
12588,노량진동,우성,노량진동 323 우성,84.96,1997,5,동작구,50700,51064.62714278502,-364.62714278502244,-0.007191856859665137,0.007191856859665137
12589,천왕동,천왕이펜하우스5단지,천왕동 가-277 천왕이펜하우스5단지,84.98,2011,16,구로구,45700,44287.52023388228,1412.4797661177217,0.030907653525551897,0.030907653525551897
12590,시흥동,관악산벽산타운5,시흥동 1013 관악산벽산타운5,84.97,2004,14,금천구,35700,36608.52838387544,-908.5283838754403,-0.025448974338247627,0.025448974338247627
12591,잠원동,신반포16,잠원동 55-12 신반포16,52.32,1983,11,서초구,93000,89059.55486861034,3940.445131389657,0.04237037775687803,0.04237037775687803
12592,상계동,코오롱,상계동 1281 코오롱,73.17,1997,8,노원구,35600,34744.4131446754,855.5868553245964,0.024033338632713383,0.024033338632713383
12593,구로동,구일우성,구로동 1259 구일우성,59.44,1998,22,구로구,29300,30403.98493864119,-1103.9849386411915,-0.037678666847822236,0.037678666847822236
12594,자양동,로얄동아,자양동 644 로얄동아,59.91,1999,11,광진구,42000,43671.94813882501,-1671.9481388250133,-0.03980828901964317,0.03980828901964317
12595,수색동,수색자이 1단지,수색동 75 수색자이 1단지,116.92,2009,16,은평구,64500,62328.311912119316,2171.688087880684,0.033669582757840065,0.033669582757840065
12596,영천동,독립문삼호,영천동 100 독립문삼호,114.63,1995,18,서대문구,72000,69308.18868249678,2691.8113175032195,0.03738626829865582,0.03738626829865582
12597,중계동,삼성,중계동 593 삼성,59.9,1999,2,노원구,28500,29146.378889549625,-646.3788895496255,-0.022679961036828962,0.022679961036828962
12598,가락동,가락(1차)쌍용아파트,가락동 140 가락(1차)쌍용아파트,84.69,1997,1,송파구,59500,58969.12912665678,530.8708733432213,0.008922199551986913,0.008922199551986913
12599,신정동,이펜하우스2단지,신정동 1322 이펜하우스2단지,84.51,2011,1,양천구,40500,43860.19274547694,-3360.1927454769393,-0.08296772211054171,0.08296772211054171
12600,미아동,두산위브트레지움,미아동 811 두산위브트레지움,84.99,2011,18,강북구,48200,48380.65660328121,-180.65660328121157,-0.003748062308738829,0.003748062308738829
12601,고척동,대우,고척동 296 대우,59.96,1999,3,구로구,32100,29056.904604444055,3043.0953955559453,0.09480047961233475,0.09480047961233475
12602,사당동,사당자이,사당동 1139 사당자이,60.0,1999,4,동작구,46000,42807.037756422484,3192.9622435775163,0.06941222268646775,0.06941222268646775
12603,화곡동,우장산롯데캐슬,화곡동 1145 우장산롯데캐슬,85.0,2003,7,강서구,64800,59204.84771483546,5595.152285164542,0.08634494267229231,0.08634494267229231
12604,미아동,두산위브트레지움,미아동 811 두산위브트레지움,84.99,2011,16,강북구,49700,48088.111913460394,1611.8880865396059,0.03243235586598805,0.03243235586598805
12605,개포동,"우성9차아파트 901동, 902동","개포동 651-1 우성9차아파트 901동, 902동",84.9,1991,14,강남구,97000,94978.627872032,2021.372127968003,0.020838887917195906,0.020838887917195906
12606,정릉동,정릉풍림아이원,정릉동 239 정릉풍림아이원,59.88,2005,12,성북구,30000,30727.24642447919,-727.2464244791918,-0.024241547482639726,0.024241547482639726
12607,등촌동,삼성한사랑1,등촌동 632-4 삼성한사랑1,59.69,1997,3,강서구,37500,38057.3435315755,-557.3435315754978,-0.014862494175346607,0.014862494175346607
12608,방학동,신동아아파트1,방학동 271-1 신동아아파트1,62.22,1988,2,도봉구,23500,23674.31071745715,-174.3107174571487,-0.007417477338602073,0.007417477338602073
12609,상일동,주공6,상일동 124 주공6,65.16,1983,2,강동구,68800,68730.0480413377,69.95195866230642,0.0010167435852079423,0.0010167435852079423
12610,개포동,시영,개포동 656 시영,40.42,1984,4,강남구,95000,85491.46118890293,9508.538811097067,0.10008988222207439,0.10008988222207439
12611,신천동,파크리오,신천동 17 파크리오,35.24,2008,7,송파구,56500,59619.59639384121,-3119.5963938412096,-0.0552140954662161,0.0552140954662161
12612,행당동,행당 한진타운,행당동 346 행당 한진타운,59.96,2000,3,성동구,47700,51047.043254102224,-3347.0432541022237,-0.0701686216792919,0.0701686216792919
12613,쌍문동,한양2,쌍문동 59 한양2,28.71,1989,4,도봉구,13300,13890.819364593282,-590.8193645932824,-0.04442250861603628,0.04442250861603628
12614,월계동,삼창,월계동 448-3 삼창,94.36,1985,5,노원구,34000,34445.44174741157,-445.44174741156894,-0.013101227865046146,0.013101227865046146
12615,상암동,상암월드컵파크11단지,상암동 1741 상암월드컵파크11단지,84.89,2010,3,마포구,59500,61107.50974910364,-1607.5097491036431,-0.027016970573170474,0.027016970573170474
12616,상계동,상계주공16(고층),상계동 624 상계주공16(고층),59.39,1988,14,노원구,33000,30704.06102101621,2295.9389789837915,0.06957390845405428,0.06957390845405428
12617,상계동,상계주공4(고층),상계동 749-5 상계주공4(고층),58.01,1988,13,노원구,31500,35059.40478948837,-3559.4047894883697,-0.11299697744407523,0.11299697744407523
12618,신월동,신정두산위브,신월동 1055 신정두산위브,84.04,2012,14,양천구,46000,48306.409689924054,-2306.409689924054,-0.050139341085305524,0.050139341085305524
12619,공덕동,공덕2삼성래미안,공덕동 43 공덕2삼성래미안,84.94,2004,6,마포구,71000,67678.62741849778,3321.372581502219,0.04677989551411576,0.04677989551411576
12620,서초동,서초트라팰리스,서초동 1344-13 서초트라팰리스,81.76,2005,9,서초구,75500,77848.01925414712,-2348.0192541471188,-0.031099592770160514,0.031099592770160514
12621,시흥동,관악산벽산타운5,시흥동 1013 관악산벽산타운5,59.34,2004,19,금천구,27000,28773.05889445252,-1773.0588944525189,-0.06566884794268589,0.06566884794268589
12622,응봉동,대림(2차),응봉동 97 대림(2차),59.91,1989,10,성동구,41000,42796.8193852054,-1796.8193852054028,-0.04382486305379031,0.04382486305379031
12623,신도림동,동아1,신도림동 643 동아1,169.199,1999,4,구로구,72000,71450.31991903842,549.6800809615816,0.007634445568910855,0.007634445568910855
12624,이문동,대우,이문동 45 대우,84.89,2001,4,동대문구,43900,40469.15663688526,3430.843363114742,0.07815132945591667,0.07815132945591667
12625,신당동,래미안하이베르,신당동 851 래미안하이베르,59.95,2011,6,중구,60000,55583.00370603356,4416.99629396644,0.07361660489944066,0.07361660489944066
12626,양평동3가,우림루미아트,양평동3가 102 우림루미아트,84.87,2004,3,영등포구,51400,52358.07440861126,-958.0744086112609,-0.018639579934071223,0.018639579934071223
12627,개포동,개포주공 6단지,개포동 185 개포주공 6단지,60.13,1983,3,강남구,94800,93349.51263384287,1450.4873661571328,0.015300499643007729,0.015300499643007729
12628,황학동,롯데캐슬,황학동 2545 롯데캐슬,84.97,2008,33,중구,58900,59002.37493209567,-102.37493209567037,-0.001738114297040244,0.001738114297040244
12629,신도림동,대림e-편한세상4,신도림동 646 대림e-편한세상4,117.74,2003,11,구로구,89500,86475.82714239435,3024.1728576056485,0.03378964086710222,0.03378964086710222
12630,둔촌동,둔촌푸르지오,둔촌동 630 둔촌푸르지오,59.98,2010,4,강동구,67500,63593.99764395035,3906.0023560496484,0.057866701571105905,0.057866701571105905
12631,대조동,삼성타운,대조동 231 삼성타운,59.4,1997,11,은평구,30000,31561.54941558735,-1561.5494155873494,-0.05205164718624498,0.05205164718624498
12632,당산동4가,현대3,당산동4가 88 현대3,59.26,1988,15,영등포구,44800,44134.30184065126,665.6981593487435,0.014859333914034453,0.014859333914034453
12633,등촌동,주공5,등촌동 695 주공5,37.67,1995,4,강서구,30900,30862.521587500665,37.47841249933481,0.0012128936083927123,0.0012128936083927123
12634,자양동,자양우성7,자양동 783-1 자양우성7,84.93,1998,2,광진구,72500,64506.587004633955,7993.412995366045,0.11025397234987648,0.11025397234987648
12635,하월곡동,동신,하월곡동 219 동신,59.88,1998,22,성북구,32500,31404.854265507514,1095.1457344924856,0.03369679183053802,0.03369679183053802
12636,상계동,상계신동아,상계동 463 상계신동아,84.99,1995,4,노원구,35500,33504.54947406772,1995.4505259322832,0.05620987396992347,0.05620987396992347
12637,길음동,래미안길음1차,길음동 1279 래미안길음1차,59.99,2003,5,성북구,43800,42217.95767489806,1582.0423251019383,0.03611968778771549,0.03611968778771549
12638,신길동,삼성,신길동 4759 삼성,41.58,1984,3,영등포구,31500,29932.319468106976,1567.6805318930237,0.04976763593311186,0.04976763593311186
12639,풍납동,현대리버빌1지구,풍납동 260 현대리버빌1지구,43.2,1999,15,송파구,35800,36127.22772265076,-327.22772265075764,-0.009140439180188762,0.009140439180188762
12640,구로동,구일우성,구로동 1259 구일우성,59.44,1998,9,구로구,29000,30616.031153776927,-1616.0311537769267,-0.055725212199204364,0.055725212199204364
12641,고척동,삼환로즈빌,고척동 336 삼환로즈빌,84.994,2004,3,구로구,46000,45428.68588837046,571.3141116295374,0.012419871991946465,0.012419871991946465
12642,월계동,한진한화그랑빌,월계동 18 한진한화그랑빌,139.08,2002,2,노원구,52500,49598.66826359793,2901.3317364020695,0.05526346164575371,0.05526346164575371
12643,정릉동,정릉우성아파트 101~105동,정릉동 1020 정릉우성아파트 101~105동,84.99,2000,6,성북구,39300,37748.28325041375,1551.7167495862523,0.0394838867579199,0.0394838867579199
12644,목동,대원칸타빌3,목동 944 대원칸타빌3,84.98,2003,4,양천구,59200,63078.20811421778,-3878.2081142177776,-0.06551027219962462,0.06551027219962462
12645,하계동,청구,하계동 284 청구,84.97,1988,14,노원구,44000,48335.42258158464,-4335.422581584637,-0.09853233139965083,0.09853233139965083
12646,우면동,서초참누리에코리치,우면동 753 서초참누리에코리치,101.0109,2013,6,서초구,96000,91177.61124062246,4822.3887593775435,0.05023321624351608,0.05023321624351608
12647,월계동,주공2,월계동 556 주공2,44.94,1992,12,노원구,21000,19588.55846223225,1411.4415377677506,0.06721150179846432,0.06721150179846432
12648,신월동,태형,신월동 134-17 태형,84.75,1998,3,양천구,28500,28842.57069549984,-342.5706954998386,-0.01202002440350311,0.01202002440350311
12649,신당동,삼성,신당동 843 삼성,84.96,1999,13,중구,61000,57969.55614740747,3030.443852592529,0.049679407419549654,0.049679407419549654
12650,창신동,MID그린(4동),창신동 601-5 MID그린(4동),59.55,2002,3,종로구,19000,24971.117511256936,-5971.117511256936,-0.3142693426977335,0.3142693426977335
12651,행당동,대림e-편한세상,행당동 347 대림e-편한세상,59.96,2000,3,성동구,46700,48517.21334610473,-1817.213346104727,-0.03891249135127895,0.03891249135127895
12652,방화동,월드메르디앙(879),방화동 879 월드메르디앙(879),84.93,2004,5,강서구,45000,43530.40326294138,1469.5967370586222,0.032657705267969385,0.032657705267969385
12653,구로동,신도림태영타운,구로동 1267 신도림태영타운,59.88,2000,15,구로구,48000,46457.75443580536,1542.2455641946435,0.03213011592072174,0.03213011592072174
12654,구로동,신도림현대,구로동 560 신도림현대,80.01,1994,2,구로구,39500,40052.48988045226,-552.48988045226,-0.013987085581069873,0.013987085581069873
12655,마장동,현대,마장동 818 현대,59.91,1998,18,성동구,41300,39978.72607453082,1321.273925469177,0.03199210473290985,0.03199210473290985
12656,가락동,가락우성2,가락동 120-4 가락우성2,84.95,2000,1,송파구,50000,54856.9704214282,-4856.970421428203,-0.09713940842856406,0.09713940842856406
12657,오류동,삼천리,오류동 340 삼천리,59.73,1998,13,구로구,32600,30928.272563228533,1671.7274367714672,0.05127998272305114,0.05127998272305114
12658,청량리동,한신,청량리동 60 한신,84.92,1997,6,동대문구,42500,42934.3358982421,-434.33589824209776,-0.010219668193931712,0.010219668193931712
12659,신월동,신안약수,신월동 591-1 신안약수,84.56,1986,3,양천구,33900,35919.87857746575,-2019.8785774657517,-0.05958343886329651,0.05958343886329651
12660,장지동,위례24단지(꿈에그린),장지동 901 위례24단지(꿈에그린),75.97,2013,4,송파구,80000,76425.30776598753,3574.692234012473,0.044683652925155914,0.044683652925155914
12661,현저동,독립문파크빌,현저동 1019 독립문파크빌,59.4,2000,5,서대문구,34900,35817.48864210466,-917.4886421046613,-0.026289072839675107,0.026289072839675107
12662,잠실동,갤러리아팰리스,잠실동 40 갤러리아팰리스,123.291,2005,22,송파구,120800,118802.72105582421,1997.2789441757923,0.016533766094170465,0.016533766094170465
12663,도림동,동아,도림동 165-1 동아,84.99,2000,19,영등포구,50500,46284.181829934445,4215.818170065555,0.0834815479220902,0.0834815479220902
12664,공덕동,공덕1삼성래미안,공덕동 371 공덕1삼성래미안,114.88,1999,13,마포구,75400,79204.37891277207,-3804.3789127720665,-0.05045595375029266,0.05045595375029266
12665,일원동,수서,일원동 711 수서,39.98,1992,8,강남구,49500,46722.033764928914,2777.966235071086,0.05612053000143608,0.05612053000143608
12666,효창동,효창맨션,효창동 5-495 효창맨션,66.12,1969,9,용산구,28500,30473.19428193831,-1973.1942819383112,-0.06923488708555478,0.06923488708555478
12667,신정동,세양청마루,신정동 1306 세양청마루,59.98,2006,14,양천구,42000,42170.340799608566,-170.34079960856616,-0.00405573332401348,0.00405573332401348
12668,암사동,롯데캐슬퍼스트,암사동 414-2 롯데캐슬퍼스트,84.81,2008,27,강동구,68000,74890.37979224746,-6890.379792247462,-0.10132911459187445,0.10132911459187445
12669,면목동,동원베네스트,면목동 1508 동원베네스트,84.86,2003,11,중랑구,44000,42666.474707003086,1333.5252929969138,0.03030739302265713,0.03030739302265713
12670,송파동,2차한양아파트,송파동 151 2차한양아파트,126.9,1984,5,송파구,108500,106571.94029183574,1928.0597081642627,0.01777013555911763,0.01777013555911763
12671,도봉동,서원,도봉동 641 서원,49.77,1996,1,도봉구,21000,19536.084441965988,1463.915558034012,0.0697102646682863,0.0697102646682863
12672,상계동,상계주공11(고층),상계동 652 상계주공11(고층),59.2,1988,8,노원구,31000,30941.550020551127,58.44997944887291,0.0018854832080281584,0.0018854832080281584
12673,창동,창동주공3단지(해등마을),창동 347 창동주공3단지(해등마을),58.01,1990,9,도봉구,33600,34502.32289201467,-902.3228920146721,-0.026854847976627145,0.026854847976627145
12674,신림동,우정하이비전,신림동 1721 우정하이비전,84.58,2004,4,관악구,38000,37424.01509005806,575.9849099419371,0.015157497630050976,0.015157497630050976
12675,상계동,은빛1단지,상계동 1255 은빛1단지,59.95,1998,14,노원구,28000,30108.72483429691,-2108.7248342969106,-0.07531160122488967,0.07531160122488967
12676,신길동,신길동자이,신길동 4938 신길동자이,84.94,2011,3,영등포구,59900,54108.43556130215,5791.564438697853,0.09668721934387067,0.09668721934387067
12677,문정동,문정시영,문정동 145 문정시영,35.46,1989,2,송파구,31000,28516.465766054807,2483.5342339451927,0.08011400754661911,0.08011400754661911
12678,장안동,금강아미움,장안동 574 금강아미움,84.18,2007,2,동대문구,36500,43863.10749259129,-7363.107492591291,-0.2017289723997614,0.2017289723997614
12679,상계동,상계주공2(고층),상계동 740 상계주공2(고층),41.3,1987,4,노원구,28000,28868.391855762773,-868.391855762773,-0.031013994848670467,0.031013994848670467
12680,구로동,중앙하이츠,구로동 685-124 중앙하이츠,79.97,1987,2,구로구,38000,38043.2296965892,-43.22969658920192,-0.001137623594452682,0.001137623594452682
12681,역삼동,쌍용플레티넘밸류,역삼동 826-37 쌍용플레티넘밸류,84.9,2007,4,강남구,80000,73166.0178514196,6833.982148580399,0.08542477685725498,0.08542477685725498
12682,문배동,CJ나인파크,문배동 24-6 CJ나인파크,84.98,2007,13,용산구,62000,66446.97741441317,-4446.977414413166,-0.07172544216795429,0.07172544216795429
12683,자양동,자양현대5,자양동 642 자양현대5,59.72,1998,2,광진구,37000,39202.51146307625,-2202.5114630762473,-0.059527336839898574,0.059527336839898574
12684,가양동,가양2단지(성지),가양동 1461 가양2단지(성지),34.44,1992,2,강서구,27000,24837.876095194413,2162.123904805587,0.08007866314094766,0.08007866314094766
12685,신정동,동일하이빌1단지,신정동 1310 동일하이빌1단지,115.321,2005,4,양천구,56800,59512.86106166085,-2712.8610616608494,-0.047761638409521995,0.047761638409521995
12686,금호동4가,롯데,금호동4가 1250 롯데,84.99,2003,12,성동구,63000,62815.94581810188,184.0541818981219,0.00292149495076384,0.00292149495076384
12687,온수동,온수힐스테이트,온수동 155 온수힐스테이트,84.99,2010,4,구로구,43600,41341.33384768823,2258.6661523117727,0.05180426954843515,0.05180426954843515
12688,수색동,수색자이 1단지,수색동 75 수색자이 1단지,123.67,2009,16,은평구,71000,68389.50627507686,2610.4937249231443,0.03676751725243865,0.03676751725243865
12689,하계동,청솔(시영7),하계동 274 청솔(시영7),49.85,1989,11,노원구,25600,26468.83166791305,-868.8316679130512,-0.03393873702785356,0.03393873702785356
12690,길음동,길음뉴타운3단지푸르지오,길음동 1280-1 길음뉴타운3단지푸르지오,59.99,2005,9,성북구,39900,40977.07298802031,-1077.072988020307,-0.026994310476699427,0.026994310476699427
12691,망우동,한일써너스빌리젠시2단지,망우동 495 한일써너스빌리젠시2단지,84.6,2008,5,중랑구,45000,41738.306643760865,3261.693356239135,0.07248207458309189,0.07248207458309189
12692,도곡동,대림아크로빌,도곡동 467-6 대림아크로빌,130.545,2002,17,강남구,121000,117294.4117600515,3705.588239948498,0.03062469619792147,0.03062469619792147
12693,신림동,신림현대,신림동 1694 신림현대,119.49,1993,9,관악구,54700,50178.16186034496,4521.838139655039,0.08266614514908664,0.08266614514908664
12694,등촌동,태진아름,등촌동 676 태진아름,59.94,1995,10,강서구,37000,38793.505473072924,-1793.5054730729244,-0.04847312089386282,0.04847312089386282
12695,자양동,경남,자양동 641 경남,59.96,1999,17,광진구,45700,43932.8792420351,1767.120757964898,0.0386678502836958,0.0386678502836958
12696,등촌동,주공10,등촌동 702 주공10,58.14,1995,9,강서구,50900,45453.884046570696,5446.115953429304,0.10699638415381736,0.10699638415381736
